source_path,sha256,bytes,source_class,disposition,destination,reason
Analysis/FabiusFunction/docs/semi-formalized-research-frontiers/drafts/inverse-and-sampling/comb-interpolation/geometric_comb_interpolation_report/fabius_boundary.csv,6df1166c14ddbf1afb86f58572db59dfdbfcadcfef5f32f83c817ad54ce332f1,2837,reproducibility-evidence,retained-evidence,Analysis/FabiusFunction/docs/semi-formalized-research-frontiers/drafts/inverse-and-sampling/comb-interpolation/comb_interpolation_synthesis/assets/companion-evidence/geometric_comb_interpolation_report/fabius_boundary.csv,"Unique script, exact data, generated table, environment input, textual output, or diagnostic PNG."
Analysis/FabiusFunction/docs/semi-formalized-research-frontiers/drafts/inverse-and-sampling/comb-interpolation/geometric_comb_interpolation_report/fabius_boundary_ratio.png,9793c0c5cb2f28eef134b70b0c3e8ff7ee5cf3f4841f0ce0df01a55fb8e0f279,68609,reproducibility-evidence,retained-evidence,Analysis/FabiusFunction/docs/semi-formalized-research-frontiers/drafts/inverse-and-sampling/comb-interpolation/comb_interpolation_synthesis/assets/companion-evidence/geometric_comb_interpolation_report/fabius_boundary_ratio.png,"Unique script, exact data, generated table, environment input, textual output, or diagnostic PNG."
Analysis/FabiusFunction/docs/semi-formalized-research-frontiers/drafts/inverse-and-sampling/comb-interpolation/geometric_comb_interpolation_report/geometric_comb_experiments.py,78ac095461d4b97728a103567c2c3699fca3acb6015400eb6e705ef42f005b56,14437,reproducibility-evidence,retained-evidence,Analysis/FabiusFunction/docs/semi-formalized-research-frontiers/drafts/inverse-and-sampling/comb-interpolation/comb_interpolation_synthesis/assets/companion-evidence/geometric_comb_interpolation_report/geometric_comb_experiments.py,"Unique script, exact data, generated table, environment input, textual output, or diagnostic PNG."
Analysis/FabiusFunction/docs/semi-formalized-research-frontiers/drafts/inverse-and-sampling/comb-interpolation/geometric_comb_interpolation_report/geometric_comb_interpolation_report.pdf,d0509aea44f0c4920b10845ea14a872682f4f22d4005467213e9da3dd510e216,895410,stale-primary-pdf,absorbed-publication,Analysis/FabiusFunction/docs/semi-formalized-research-frontiers/drafts/inverse-and-sampling/comb-interpolation/comb_interpolation_synthesis/comb_interpolation_synthesis.pdf,The source report is absorbed; its stale rendering is recoverable from the pinned revision.
Analysis/FabiusFunction/docs/semi-formalized-research-frontiers/drafts/inverse-and-sampling/comb-interpolation/geometric_comb_interpolation_report/geometric_comb_interpolation_report.tex,695dd22ddccc4521453124e9891a61b8e5515ce954dc749bb9aa10fef5d0eaf7,82192,mathematical-manuscript,absorbed-publication,Analysis/FabiusFunction/docs/semi-formalized-research-frontiers/drafts/inverse-and-sampling/comb-interpolation/comb_interpolation_synthesis/chapters/02_geometric_extensions.tex,Mathematical content is represented in the canonical chapters and theorem concordance.
Analysis/FabiusFunction/docs/semi-formalized-research-frontiers/drafts/inverse-and-sampling/comb-interpolation/geometric_comb_interpolation_report/moment_checks.csv,3e9ffb76e72a054e60756ed6562ed115f17c83275d178f2bdfc891845cd099c0,2659,reproducibility-evidence,retained-evidence,Analysis/FabiusFunction/docs/semi-formalized-research-frontiers/drafts/inverse-and-sampling/comb-interpolation/comb_interpolation_synthesis/assets/companion-evidence/geometric_comb_interpolation_report/moment_checks.csv,"Unique script, exact data, generated table, environment input, textual output, or diagnostic PNG."
Analysis/FabiusFunction/docs/semi-formalized-research-frontiers/drafts/inverse-and-sampling/comb-interpolation/geometric_comb_interpolation_report/regular_variation.csv,24722f71abe6f85d72e60ef2dd481d4665801be81501b7c36d14c56afdb48b4e,21200,reproducibility-evidence,retained-evidence,Analysis/FabiusFunction/docs/semi-formalized-research-frontiers/drafts/inverse-and-sampling/comb-interpolation/comb_interpolation_synthesis/assets/companion-evidence/geometric_comb_interpolation_report/regular_variation.csv,"Unique script, exact data, generated table, environment input, textual output, or diagnostic PNG."
Analysis/FabiusFunction/docs/semi-formalized-research-frontiers/drafts/inverse-and-sampling/comb-interpolation/geometric_comb_interpolation_report/regular_variation_convergence.png,5abaf630673918a6b3419c717cd714c50914a0a73fa738508620027e901ee9cd,126519,reproducibility-evidence,retained-evidence,Analysis/FabiusFunction/docs/semi-formalized-research-frontiers/drafts/inverse-and-sampling/comb-interpolation/comb_interpolation_synthesis/assets/companion-evidence/geometric_comb_interpolation_report/regular_variation_convergence.png,"Unique script, exact data, generated table, environment input, textual output, or diagnostic PNG."
Analysis/FabiusFunction/docs/semi-formalized-research-frontiers/drafts/inverse-and-sampling/comb-interpolation/geometric_comb_interpolation_report/stability_growth.csv,f32584d748ba545130c4a04dba5dfe80d9c187789cea26a73375ee32f5c6347d,11604,reproducibility-evidence,retained-evidence,Analysis/FabiusFunction/docs/semi-formalized-research-frontiers/drafts/inverse-and-sampling/comb-interpolation/comb_interpolation_synthesis/assets/companion-evidence/geometric_comb_interpolation_report/stability_growth.csv,"Unique script, exact data, generated table, environment input, textual output, or diagnostic PNG."
Analysis/FabiusFunction/docs/semi-formalized-research-frontiers/drafts/inverse-and-sampling/comb-interpolation/geometric_comb_interpolation_report/stability_growth.png,5c1374d8bd1a16fa998b5bf56a7df28c88a526f104a03d1308065da9387c1384,59602,reproducibility-evidence,retained-evidence,Analysis/FabiusFunction/docs/semi-formalized-research-frontiers/drafts/inverse-and-sampling/comb-interpolation/comb_interpolation_synthesis/assets/companion-evidence/geometric_comb_interpolation_report/stability_growth.png,"Unique script, exact data, generated table, environment input, textual output, or diagnostic PNG."
Analysis/FabiusFunction/docs/semi-formalized-research-frontiers/drafts/inverse-and-sampling/comb-interpolation/geometric_comb_q_fabius_report/README.md,27dd0385c01a6b66e6059a4bb7f0a88b257e5c47bc73c675c342435b06448fc7,5984,superseded-documentation,canonicalized,Analysis/FabiusFunction/docs/semi-formalized-research-frontiers/drafts/inverse-and-sampling/comb-interpolation/comb_interpolation_synthesis/assets/README.md,Unique replay commands and provenance are distilled into canonical documentation.
Analysis/FabiusFunction/docs/semi-formalized-research-frontiers/drafts/inverse-and-sampling/comb-interpolation/geometric_comb_q_fabius_report/SHA256SUMS.txt,60ec2097f5a0d01b575667e0bbd2f27fa0c521c80648907c5cee4ff69dcaea96,1906,historical-checksum-ledger,canonicalized,Analysis/FabiusFunction/docs/semi-formalized-research-frontiers/drafts/inverse-and-sampling/comb-interpolation/comb_interpolation_synthesis/assets/HISTORICAL_LEDGER_AUDIT.csv,The source ledger is stale or package-local; every row and verification outcome is preserved in one audit table.
Analysis/FabiusFunction/docs/semi-formalized-research-frontiers/drafts/inverse-and-sampling/comb-interpolation/geometric_comb_q_fabius_report/data/fabius_interpolation_data.csv,08d76a2c966598c17478ce439599a204f0d7259a6770c18666dbf61b8d6ab7c8,3377,reproducibility-evidence,retained-evidence,Analysis/FabiusFunction/docs/semi-formalized-research-frontiers/drafts/inverse-and-sampling/comb-interpolation/comb_interpolation_synthesis/assets/companion-evidence/geometric_comb_q_fabius_report/data/fabius_interpolation_data.csv,"Unique script, exact data, generated table, environment input, textual output, or diagnostic PNG."
Analysis/FabiusFunction/docs/semi-formalized-research-frontiers/drafts/inverse-and-sampling/comb-interpolation/geometric_comb_q_fabius_report/data/identity_checks.txt,a1d090fd0e1c2b9a3fb1de823c65f10e47eb5cc62e4327a20b12574f869aa2e0,919,reproducibility-evidence,retained-evidence,Analysis/FabiusFunction/docs/semi-formalized-research-frontiers/drafts/inverse-and-sampling/comb-interpolation/comb_interpolation_synthesis/assets/companion-evidence/geometric_comb_q_fabius_report/data/identity_checks.txt,"Unique script, exact data, generated table, environment input, textual output, or diagnostic PNG."
Analysis/FabiusFunction/docs/semi-formalized-research-frontiers/drafts/inverse-and-sampling/comb-interpolation/geometric_comb_q_fabius_report/data/lebesgue_data.csv,5320ce07140cc182856326dbe244315bc222663f185593a4fd697c3edaa9234d,4210,reproducibility-evidence,retained-evidence,Analysis/FabiusFunction/docs/semi-formalized-research-frontiers/drafts/inverse-and-sampling/comb-interpolation/comb_interpolation_synthesis/assets/companion-evidence/geometric_comb_q_fabius_report/data/lebesgue_data.csv,"Unique script, exact data, generated table, environment input, textual output, or diagnostic PNG."
Analysis/FabiusFunction/docs/semi-formalized-research-frontiers/drafts/inverse-and-sampling/comb-interpolation/geometric_comb_q_fabius_report/figures/fabius_boundary_residue.pdf,ecd29b4556b88c7e27d160da5b991a24ce788e4721a1c62bce77dea22de798c3,22465,generated-figure-pdf,retired-generated-preview,,The reproducible legacy preview is replaced by retained or regenerated PNG evidence and introduced Type-3 fonts.
Analysis/FabiusFunction/docs/semi-formalized-research-frontiers/drafts/inverse-and-sampling/comb-interpolation/geometric_comb_q_fabius_report/figures/fabius_boundary_residue.png,4983d16f604ac32108dc6b509fd8fbdd4f9bbd39e854ead20496ce2df249f87c,87219,reproducibility-evidence,retained-evidence,Analysis/FabiusFunction/docs/semi-formalized-research-frontiers/drafts/inverse-and-sampling/comb-interpolation/comb_interpolation_synthesis/assets/companion-evidence/geometric_comb_q_fabius_report/figures/fabius_boundary_residue.png,"Unique script, exact data, generated table, environment input, textual output, or diagnostic PNG."
Analysis/FabiusFunction/docs/semi-formalized-research-frontiers/drafts/inverse-and-sampling/comb-interpolation/geometric_comb_q_fabius_report/figures/fabius_gap_divergence.pdf,ad6ad5bc39f8ad501d935b371435355f8b07ef632d576af271802ef2764745ce,17959,generated-figure-pdf,retired-generated-preview,,The reproducible legacy preview is replaced by retained or regenerated PNG evidence and introduced Type-3 fonts.
Analysis/FabiusFunction/docs/semi-formalized-research-frontiers/drafts/inverse-and-sampling/comb-interpolation/geometric_comb_q_fabius_report/figures/fabius_gap_divergence.png,655f685db4eb6c6069ca1bca0311d181c7205eedf47fd947d77f3b543f82b235,86445,reproducibility-evidence,retained-evidence,Analysis/FabiusFunction/docs/semi-formalized-research-frontiers/drafts/inverse-and-sampling/comb-interpolation/comb_interpolation_synthesis/assets/companion-evidence/geometric_comb_q_fabius_report/figures/fabius_gap_divergence.png,"Unique script, exact data, generated table, environment input, textual output, or diagnostic PNG."
Analysis/FabiusFunction/docs/semi-formalized-research-frontiers/drafts/inverse-and-sampling/comb-interpolation/geometric_comb_q_fabius_report/figures/lebesgue_growth.pdf,4c7d37f0f87ce377aeb9006ec4db953e015f8e182abacdecb7b3d86af6096b81,17884,generated-figure-pdf,retired-generated-preview,,The reproducible legacy preview is replaced by retained or regenerated PNG evidence and introduced Type-3 fonts.
Analysis/FabiusFunction/docs/semi-formalized-research-frontiers/drafts/inverse-and-sampling/comb-interpolation/geometric_comb_q_fabius_report/figures/lebesgue_growth.png,277b2a163628979a0c8d53cad61171025579397d27f4c3bb272c67cc8d69e566,74869,reproducibility-evidence,retained-evidence,Analysis/FabiusFunction/docs/semi-formalized-research-frontiers/drafts/inverse-and-sampling/comb-interpolation/comb_interpolation_synthesis/assets/companion-evidence/geometric_comb_q_fabius_report/figures/lebesgue_growth.png,"Unique script, exact data, generated table, environment input, textual output, or diagnostic PNG."
Analysis/FabiusFunction/docs/semi-formalized-research-frontiers/drafts/inverse-and-sampling/comb-interpolation/geometric_comb_q_fabius_report/figures/lebesgue_peak_location.pdf,abfaf07a11a0a30f74bfcde34e03e011efc4964439c0d96f7fc81ca5a71187ff,17519,generated-figure-pdf,retired-generated-preview,,The reproducible legacy preview is replaced by retained or regenerated PNG evidence and introduced Type-3 fonts.
Analysis/FabiusFunction/docs/semi-formalized-research-frontiers/drafts/inverse-and-sampling/comb-interpolation/geometric_comb_q_fabius_report/figures/lebesgue_peak_location.png,15e9b56bf062f4fb293ffac2bfc3457e790e36c16f887ae6d0a316c48372e1cc,63631,reproducibility-evidence,retained-evidence,Analysis/FabiusFunction/docs/semi-formalized-research-frontiers/drafts/inverse-and-sampling/comb-interpolation/comb_interpolation_synthesis/assets/companion-evidence/geometric_comb_q_fabius_report/figures/lebesgue_peak_location.png,"Unique script, exact data, generated table, environment input, textual output, or diagnostic PNG."
Analysis/FabiusFunction/docs/semi-formalized-research-frontiers/drafts/inverse-and-sampling/comb-interpolation/geometric_comb_q_fabius_report/geometric_comb_experiments.py,5f70dfb4dbba3af018f5be1abb09b7521c906658317d12bbed20b07cae56d365,21384,reproducibility-evidence,retained-evidence,Analysis/FabiusFunction/docs/semi-formalized-research-frontiers/drafts/inverse-and-sampling/comb-interpolation/comb_interpolation_synthesis/assets/companion-evidence/geometric_comb_q_fabius_report/geometric_comb_experiments.py,"Unique script, exact data, generated table, environment input, textual output, or diagnostic PNG."
Analysis/FabiusFunction/docs/semi-formalized-research-frontiers/drafts/inverse-and-sampling/comb-interpolation/geometric_comb_q_fabius_report/geometric_comb_q_fabius_report.pdf,bcd2559f1e6f4be608c291c6ef5de48108c3b0d78139ecf1a5672942d72d9b92,818043,stale-primary-pdf,absorbed-publication,Analysis/FabiusFunction/docs/semi-formalized-research-frontiers/drafts/inverse-and-sampling/comb-interpolation/comb_interpolation_synthesis/comb_interpolation_synthesis.pdf,The source report is absorbed; its stale rendering is recoverable from the pinned revision.
Analysis/FabiusFunction/docs/semi-formalized-research-frontiers/drafts/inverse-and-sampling/comb-interpolation/geometric_comb_q_fabius_report/geometric_comb_q_fabius_report.tex,2d888100650656ef2c85bb08bf9967164e0b22c1486987d7a209091fe25ab80f,124355,mathematical-manuscript,absorbed-publication,Analysis/FabiusFunction/docs/semi-formalized-research-frontiers/drafts/inverse-and-sampling/comb-interpolation/comb_interpolation_synthesis/chapters/01_geometric_core.tex,Mathematical content is represented in the canonical chapters and theorem concordance.
Analysis/FabiusFunction/docs/semi-formalized-research-frontiers/drafts/inverse-and-sampling/comb-interpolation/geometric_comb_q_fabius_report/requirements.txt,e65385a1555946e276a86918b3f0ece05bb6adbec0d184df4fd72c32c87d8479,203,reproducibility-evidence,retained-evidence,Analysis/FabiusFunction/docs/semi-formalized-research-frontiers/drafts/inverse-and-sampling/comb-interpolation/comb_interpolation_synthesis/assets/companion-evidence/geometric_comb_q_fabius_report/requirements.txt,"Unique script, exact data, generated table, environment input, textual output, or diagnostic PNG."
